,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.12763276688834482,0.14658603784326538,0.11258399393935586,0.07611694737000425,0.12388467357712386,0.06781935382407757,0.14820628509920802,0.15445247357510025,0.13864566257804173,0.12118373713511311,0.15458821761809116,0.1259229929244164,0.13112204779166176,0.11674094746508148,0.09215040442937952,0.14636061462185376,0.15673003099954108,0.1375867478039846,0.08904339126593667,0.12537607080549162
1,0.02276713609727377,0.02782997587789384,0.007814133042573657,0.056744827337948466,0.02249941140727848,0.03761596501644612,0.07335198858954715,0.02658703006520051,-0.029629449487956105,0.03598754887056974,0.014043246212455377,0.018287882177101207,0.015032727434462542,0.030540449639150417,0.04229055166357688,0.02153527628797139,0.04108870068953475,0.01719168297955682,0.062301551954660576,0.06038642919682489
2,0.02912496198460307,0.035820202067466125,0.017888860436654216,0.09074384240579983,0.028956372380602308,0.04870240557969757,0.03685741748580831,0.032908645285168424,0.04738894061332581,0.013242357836218825,0.06376694248619184,0.054456667429540535,0.03181520461995087,0.026057692147242788,0.03142386607586328,0.010284921313439405,0.0510393321730968,0.022317913744205015,0.0019921626414209294,0.09185199493320853
3,-0.05878704511164621,-0.07445826804254783,-0.014659087591817825,-0.012967623857345645,-0.037220329609010686,-0.01765007713139524,-0.05996669056262985,-0.05872120872576412,-0.03306653712831084,-0.06504524456265791,-0.03282953982133002,-0.049907445357250696,-0.0855476685863645,-0.06699756869200245,-0.06566372402619572,-0.053396061506317836,-0.03473926061591972,-0.0775148733179833,0.005174840884643883,-0.061597312960605506
4,0.03484658995568644,0.04811119278955509,-0.02626460468027127,0.046677539365773804,0.015090795610713458,0.01153028384246089,0.06079462891730573,0.04676059102946526,-0.0504042783075083,0.05690785356653908,0.003637753338228659,0.08646781974397558,0.009365642690158,0.06072484318151179,0.05204048918397155,0.046407429586857285,0.015366412948242548,0.014627069672207858,-0.04459036639193103,0.033558824612222204
5,0.15691725448448915,0.14288039444548062,0.24525101287634252,0.14567248070972041,0.14756963636876114,0.13305819645392172,0.13940192004638519,0.16929351652015595,0.22378073875392632,0.1158056178314112,0.1807104798275559,0.17115018671057552,0.1426805568542559,0.12693813602893897,0.14704774095099893,0.15830829145740527,0.16873516345216072,0.13914225004185424,0.15289483595236145,0.13118524220824512
6,0.087915061286423,0.11369340534972659,0.16524301840966546,0.07450699401899244,0.11213301306913269,0.11479772113396816,0.08388125967436684,0.10176765090895241,0.15849726170292772,0.0759672608746914,0.1100473020326481,0.1329876597311338,0.11656706778009325,0.08251617844546416,0.11230529662348163,0.1050793253320798,0.1199913245903241,0.1191818035753103,0.1287842573260018,0.10275467530244206
7,0.04763275469196297,0.05797013806070996,0.01237186596999462,-0.013818758781020072,0.005617667296956102,-0.004902848945462234,0.032013964853041865,0.053783482420890746,-0.0035998130173396942,0.04285157762837928,0.02109487610896094,0.0037191695989056282,0.03815132812256315,0.03749071732426116,-0.011519715600864048,0.052927758127696664,0.013443609469662316,0.038908963830231215,-0.012350914808672158,-0.0037278378518865903
8,0.11299664302799722,0.10413810871120649,0.11558635979930412,0.07168464779497398,0.053496430160353006,0.12601846121561341,0.07200924640922672,0.12103987856184499,0.061816013269278526,0.08725363753096897,0.09305894380862148,0.05620767672980912,0.09939094729882719,0.08892558089969305,0.09107570834151667,0.12095631676761166,0.11801805602356029,0.09723452861846264,0.14235688902704383,0.06952765639497022
9,0.024488364407461768,0.026814731542061623,-0.07545728005287265,-0.07622891513529964,-0.07949254672677877,-0.08296426647336765,-0.015863013501973586,0.015752000443969565,-0.10729807025021645,-0.00964013084925353,-0.05006245932712037,-0.05783322573758156,-0.022411947002412214,-0.012007092362635165,-0.06371999115491687,0.0031846106623805476,-0.052118726173754314,-0.0031921366319475,-0.1003272658739787,-0.07414502239767576
10,0.002841237301507987,-0.003427361258302408,-0.025928471707543522,0.00943787784927731,-0.037217244428970966,-0.01199604626518451,-0.00393547995391508,0.0046486874088970025,-0.031140415825928823,-0.023889807783560032,0.026498435270759024,0.005856414971258777,-0.014317891503310608,-0.009268723568220526,0.0047632495766340025,-0.018553459367094297,-0.03663594713974872,-0.007864842864224607,-0.052495680581490574,0.010975534517673476
11,-0.049986856099463566,-0.05135046443257007,-0.0042609446456204495,-0.003852842448907119,0.09434864730226479,0.04003787560927732,-0.023312518487190865,-0.0682769676859992,0.14129918504934946,-0.00971285123519539,0.0034674124342897314,0.031626221154638735,0.037310277941117964,-0.00869057508605155,0.04738128223620051,-0.08103887774869466,0.009143233746775998,0.021975486648866952,0.02649638035370809,-0.002272204193186204
