,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601319.SH,20201231,6.57,6.86,7.45,6.26,6.93,-0.35999999999999943,-5.1948,1639869374.0,11064192706.0
1,601319.SH,20201130,6.8896,6.5714,7.1878,6.4124,6.5913,0.29829999999999934,4.5257,1336246342.0,8993882871.0
2,601319.SH,20201030,6.5913,6.7802,7.2574,6.5714,6.7305,-0.13919999999999977,-2.0682,928832226.0,6489102204.0
3,601319.SH,20200930,6.7305,7.1381,7.2276,6.7106,7.1779,-0.4474,-6.233,1048662371.0,7330764542.0
4,601319.SH,20200831,7.1779,7.1182,8.0428,7.0685,7.0983,0.07960000000000012,1.1214,1806596249.0,13406504300.0
5,601319.SH,20200731,6.9872,6.3022,8.5138,6.263,6.3022,0.6849999999999996,10.8692,4080888558.0,31181942196.0
6,601319.SH,20200630,6.3022,6.0673,6.5077,6.0477,6.0771,0.2251000000000003,3.7041,824161821.0,5248398914.0
7,601319.SH,20200529,6.0771,6.1358,6.3609,5.9499,6.2141,-0.13700000000000045,-2.2047,471546903.0,2964878053.0
8,601319.SH,20200430,6.2141,6.1358,6.3609,5.8912,6.1652,0.04890000000000061,0.7932,759684593.0,4789014145.0
9,601319.SH,20200331,6.1652,6.6643,7.2318,5.9792,6.6251,-0.4599000000000002,-6.9418,1468373176.0,9959979524.0
10,601319.SH,20200228,6.6251,6.3903,7.5352,6.2826,7.1046,-0.4794999999999998,-6.7491,1732925111.0,12274873003.0
11,601319.SH,20200123,7.1046,7.545,7.7211,7.0459,7.4276,-0.3230000000000004,-4.3486,964369891.0,7357717044.0
12,601319.SH,20191231,7.4276,6.4588,7.7309,6.4098,6.449,0.9786000000000001,15.1744,1756057498.0,12746819844.0
