,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601766.SH,20201231,5.31,5.65,5.76,5.26,5.66,-0.35000000000000053,-6.1837,962152436.0,5253961106.0
1,601766.SH,20201130,5.66,5.4,5.75,5.3,5.39,0.27000000000000046,5.0093,1010178843.0,5640892652.0
2,601766.SH,20201030,5.39,5.55,5.66,5.38,5.49,-0.10000000000000053,-1.8215,435088390.0,2414451230.0
3,601766.SH,20200930,5.49,5.82,5.88,5.48,5.86,-0.3700000000000001,-6.314,794836910.0,4487395166.0
4,601766.SH,20200831,5.86,5.88,6.21,5.73,5.84,0.020000000000000462,0.3425,1417212259.0,8438268231.0
5,601766.SH,20200731,5.6941,5.4211,6.3181,5.4016,5.4309,0.26319999999999943,4.8463,2358041375.0,14334833764.0
6,601766.SH,20200630,5.4309,5.7136,5.8306,5.4016,5.6941,-0.26319999999999943,-4.6223,1029923700.0,5903465959.0
7,601766.SH,20200529,5.6941,6.0159,6.1134,5.6746,6.0354,-0.3413000000000004,-5.655,552166118.0,3347666842.0
8,601766.SH,20200430,6.0354,6.3474,6.4546,5.8599,6.3961,-0.3606999999999996,-5.6394,729464292.0,4617265122.0
9,601766.SH,20200331,6.3961,6.3084,6.7081,5.9574,6.2401,0.1559999999999997,2.5,1933946791.0,12632798305.0
10,601766.SH,20200228,6.2401,5.9281,6.7081,5.7624,6.5911,-0.351,-5.3254,1694862504.0,10738712088.0
11,601766.SH,20200123,6.5911,7.0104,7.1469,6.5619,6.9616,-0.37049999999999983,-5.3221,1086825515.0,7689072131.0
12,601766.SH,20191231,6.9616,6.8056,7.0396,6.6399,6.7959,0.16570000000000018,2.4382,776883504.0,5450530327.0
