,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600588.SH,20201231,43.87,43.43,46.9,39.69,43.7,0.1699999999999946,0.389,405053464.0,17614055798.0
1,600588.SH,20201130,43.7,43.59,49.2,41.75,43.15,0.5500000000000043,1.2746,364819491.0,16656107931.0
2,600588.SH,20201030,43.15,39.2,45.18,39.02,38.21,4.939999999999998,12.9286,296038625.0,12734870757.0
3,600588.SH,20200930,38.21,41.99,43.95,37.31,41.91,-3.6999999999999957,-8.8284,335315563.0,13245978243.0
4,600588.SH,20200831,41.91,46.7,49.43,40.96,47.02,-5.1100000000000065,-10.8677,403616913.0,18067209787.0
5,600588.SH,20200731,47.02,43.92,54.35,42.4,44.1,2.9200000000000017,6.6213,676083262.0,32266864283.0
6,600588.SH,20200630,44.1,35.5,45.89,34.74,34.9,9.200000000000003,26.361,457223620.0,17567231097.0
7,600588.SH,20200529,34.9,46.15,50.58,34.13,46.4,-11.5,-24.7845,381525212.0,15984296525.0
8,600588.SH,20200430,35.5076,31.0615,36.3876,30.8548,30.962,4.545599999999997,14.6812,425175393.0,18677251566.0
9,600588.SH,20200331,30.962,36.2728,41.9739,29.0795,35.2474,-4.285399999999999,-12.1581,885584784.0,39814301145.0
10,600588.SH,20200228,35.2474,22.4218,38.3849,22.4218,24.9165,10.3309,41.4621,1003079070.0,41832560519.0
11,600588.SH,20200123,24.9165,21.8785,26.5235,21.8785,21.7331,3.183399999999999,14.6477,503887326.0,16000292266.0
12,600588.SH,20191231,21.7331,21.3505,23.5238,21.1209,21.2433,0.4897999999999989,2.3057,320602363.0,9337716018.0
