,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,603501.SH,20201231,231.1,210.0,243.88,209.48,215.44,15.659999999999997,7.2688,171632716.0,38667422110.0
1,603501.SH,20201130,215.44,205.0,241.24,190.01,198.02,17.419999999999987,8.7971,241360633.0,50958752156.0
2,603501.SH,20201030,198.02,182.0,201.73,166.75,177.37,20.650000000000006,11.6423,132153092.0,24550395311.0
3,603501.SH,20200930,177.37,167.88,198.9,166.93,167.83,9.539999999999992,5.6843,214743081.0,39450964577.0
4,603501.SH,20200831,167.83,206.99,207.86,165.08,205.64,-37.809999999999974,-18.3865,139826650.0,25966859149.0
5,603501.SH,20200731,205.64,203.0,252.8,194.35,201.95,3.6899999999999977,1.8272,150319240.0,33187033190.0
6,603501.SH,20200630,201.95,187.0,208.45,174.77,183.58,18.369999999999976,10.0065,119566911.0,22775650794.0
7,603501.SH,20200529,183.58,194.0,218.9,176.31,194.48,-10.899999999999977,-5.6047,115910424.0,22785860891.0
8,603501.SH,20200430,194.48,152.81,195.15,146.88,155.9,38.579999999999984,24.7466,111360115.0,18781523141.0
9,603501.SH,20200331,155.9,180.0,180.99,132.01,174.22,-18.319999999999993,-10.5154,166406823.0,26130734559.0
10,603501.SH,20200228,174.22,167.0,221.87,165.45,185.55,-11.330000000000013,-6.1062,156982010.0,30275154738.0
11,603501.SH,20200123,185.55,143.4,197.98,136.0,143.4,42.150000000000006,29.3933,99621719.0,16100285771.0
12,603501.SH,20191231,143.4,124.5,162.99,123.31,125.2,18.200000000000003,14.5367,123198684.0,18212677158.0
