,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601899.SH,20201231,9.29,9.13,9.7,8.11,9.29,0.0,0.0,6460950634.0,57799197913.0
1,601899.SH,20201130,9.29,7.07,9.47,7.0,6.99,2.299999999999999,32.9041,6772789110.0,56396234783.0
2,601899.SH,20201030,6.99,6.25,7.28,6.15,6.15,0.8399999999999999,13.6585,2767172354.0,18684672094.0
3,601899.SH,20200930,6.15,7.2,7.49,6.0,7.19,-1.04,-14.4645,5755606013.0,39314749017.0
4,601899.SH,20200831,7.19,5.8,7.32,5.44,5.85,1.3400000000000007,22.906,8240994931.0,52186108953.0
5,601899.SH,20200731,5.85,4.47,6.3,4.47,4.4,1.4499999999999993,32.9545,9742314101.0,54539822539.0
6,601899.SH,20200630,4.3201,3.7408,4.3594,3.731,3.7113,0.6088,16.404,3830655869.0,15608862570.0
7,601899.SH,20200529,3.7113,3.8488,4.1139,3.6819,3.839,-0.12769999999999992,-3.3264,2963295691.0,11718077947.0
8,601899.SH,20200430,3.839,3.5739,4.2808,3.5346,3.623,0.21599999999999975,5.9619,5428457010.0,21778087918.0
9,601899.SH,20200331,3.623,4.0746,4.3495,3.2106,4.0844,-0.46139999999999937,-11.2966,5937807654.0,22806620899.0
10,601899.SH,20200228,4.0844,3.7899,4.7717,3.7899,4.2121,-0.1277000000000008,-3.0317,5585648605.0,24246460937.0
11,601899.SH,20200123,4.2121,4.5361,4.9288,4.1335,4.5066,-0.2944999999999993,-6.5349,4661997693.0,21573123111.0
12,601899.SH,20191231,4.5066,3.5346,4.5557,3.515,3.4953,1.0112999999999999,28.9331,4781958924.0,19365056100.0
