,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601328.SH,20201231,4.48,4.69,4.8,4.43,4.71,-0.22999999999999954,-4.8832,2748152783.0,12573403042.0
1,601328.SH,20201130,4.71,4.53,4.86,4.51,4.53,0.17999999999999972,3.9735,2541591918.0,11789637646.0
2,601328.SH,20201030,4.53,4.55,4.69,4.52,4.54,-0.009999999999999787,-0.2203,1760886554.0,8098841106.0
3,601328.SH,20200930,4.54,4.73,4.74,4.53,4.73,-0.1900000000000004,-4.0169,1898628321.0,8805983509.0
4,601328.SH,20200831,4.73,4.77,4.89,4.73,4.76,-0.02999999999999936,-0.6303,2911962133.0,13930897100.0
5,601328.SH,20200731,4.76,5.13,5.78,4.74,5.13,-0.3700000000000001,-7.2125,4642773307.0,24099994255.0
6,601328.SH,20200630,4.8367,4.8273,4.931,4.7801,4.8179,0.018800000000000594,0.3902,1093293094.0,5606385238.0
7,601328.SH,20200529,4.8179,4.8461,4.8744,4.7707,4.8838,-0.06590000000000007,-1.3494,853364563.0,4376209923.0
8,601328.SH,20200430,4.8838,4.865,4.931,4.8179,4.865,0.018799999999999706,0.3864,974789362.0,5042764366.0
9,601328.SH,20200331,4.865,4.9121,5.129,4.7141,4.9027,-0.03770000000000007,-0.769,2035893762.0,10634062611.0
10,601328.SH,20200228,4.9027,4.7613,5.0818,4.7613,5.1573,-0.25459999999999994,-4.9367,1580064757.0,8301459980.0
11,601328.SH,20200123,5.1573,5.3364,5.393,5.1478,5.3081,-0.15079999999999938,-2.8409,1164494910.0,6560544609.0
12,601328.SH,20191231,5.3081,5.2044,5.3364,5.129,5.195,0.11309999999999931,2.1771,1570494426.0,8727347864.0
