,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000651.SZ,20201231,61.94,66.2,69.79,58.69,66.64,-4.700000000000003,-7.0528,1059351480.0,66908843575.54
1,000651.SZ,20201130,66.64,58.1,69.5,58.1,58.43,8.21,14.051,1179876723.0,77278178230.09
2,000651.SZ,20201030,57.5601,53.659,58.6732,53.3044,52.5064,5.053699999999999,9.6249,753293830.0,43384249781.78
3,000651.SZ,20200930,52.5064,53.4916,56.1021,52.2109,53.6886,-1.1822000000000017,-2.202,804496674.0,44187745372.97
4,000651.SZ,20200831,53.6886,56.309,56.772,51.5903,56.0627,-2.3740999999999985,-4.2347,1224437534.0,67997027505.49
5,000651.SZ,20200731,56.0627,55.7573,62.062,54.654,55.7278,0.33489999999999753,0.601,2368769499.0,139080737282.68
6,000651.SZ,20200630,55.7278,56.6538,62.062,55.3436,56.0922,-0.3643999999999963,-0.6496,1009539765.0,59121425634.19
7,000651.SZ,20200529,54.9948,51.9814,57.3322,51.9814,52.899,2.095799999999997,3.9619,877484544.0,49996299924.35
8,000651.SZ,20200430,52.899,49.789,55.6323,49.1418,50.4168,2.482199999999999,4.9234,997693521.0,54046211535.0
9,000651.SZ,20200331,50.4168,57.081,60.8478,46.7466,57.1776,-6.760799999999996,-11.8242,1240764427.0,68924279301.26
10,000651.SZ,20200228,57.1776,56.0186,62.2483,55.584,61.7557,-4.578099999999999,-7.4132,1048718242.0,64591071845.92
11,000651.SZ,20200123,61.7557,63.7357,68.1495,61.35,63.3397,-1.5840000000000032,-2.5008,582412299.0,39324437644.44
12,000651.SZ,20191231,63.3397,57.9503,63.8419,57.1776,55.7385,7.601199999999999,13.6373,719412061.0,45379993068.0
