,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,003816.SZ,20201231,2.82,2.8,2.93,2.72,2.81,0.009999999999999787,0.3559,2124521707.0,5949533248.6
1,003816.SZ,20201130,2.81,2.73,2.85,2.66,2.73,0.08000000000000007,2.9304,1276005165.0,3515699280.87
2,003816.SZ,20201030,2.73,2.88,2.93,2.72,2.87,-0.14000000000000012,-4.878,470903036.0,1336368944.37
3,003816.SZ,20200930,2.87,3.01,3.07,2.84,3.01,-0.13999999999999968,-4.6512,895387239.0,2657805738.5
4,003816.SZ,20200831,3.01,3.06,3.14,2.98,3.05,-0.040000000000000036,-1.3115,1109774740.0,3388402284.71
5,003816.SZ,20200731,3.05,2.95,3.35,2.94,2.96,0.08999999999999986,3.0405,1781060445.0,5605535022.19
6,003816.SZ,20200630,2.8878,2.761,3.0439,2.7512,2.7512,0.13660000000000005,4.9651,1185500126.0,3556602621.42
7,003816.SZ,20200529,2.7512,2.761,2.8976,2.7317,2.7805,-0.029300000000000104,-1.0538,539244430.0,1547804267.14
8,003816.SZ,20200430,2.7805,2.8293,2.8878,2.7317,2.839,-0.058499999999999996,-2.0606,697919065.0,2025627202.86
9,003816.SZ,20200331,2.839,3.0146,3.1707,2.8195,3.0146,-0.1756000000000002,-5.825,1532094800.0,4713548737.63
10,003816.SZ,20200228,3.0146,3.1317,3.3659,2.878,3.4829,-0.4682999999999997,-13.4457,1681210715.0,5474867350.1
11,003816.SZ,20200123,3.4829,3.5317,3.6683,3.4244,3.5122,-0.029300000000000104,-0.8342,958822121.0,3517160786.78
12,003816.SZ,20191231,3.5122,3.4146,3.6683,3.3659,3.4049,0.10729999999999995,3.1513,1037332631.0,3737510610.12
