,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600031.SH,20201231,34.98,30.83,35.16,30.55,30.71,4.269999999999996,13.9043,1554396596.0,49985214581.0
1,600031.SH,20201130,30.71,26.72,31.69,24.98,25.95,4.760000000000002,18.343,1536767667.0,43377377364.0
2,600031.SH,20201030,25.95,25.52,28.34,23.7,24.89,1.0599999999999987,4.2587,1091059019.0,28688501296.0
3,600031.SH,20200930,24.89,22.33,25.76,21.95,22.14,2.75,12.421,1502244785.0,35787529026.0
4,600031.SH,20200831,22.14,21.1,23.15,19.85,21.11,1.0300000000000011,4.8792,1650342886.0,35469264185.0
5,600031.SH,20200731,21.11,18.77,22.99,18.77,18.76,2.349999999999998,12.5267,2558779103.0,54031348958.0
6,600031.SH,20200630,18.4154,18.3075,19.5934,17.8363,17.9933,0.42210000000000036,2.3459,1487484806.0,28250096213.0
7,600031.SH,20200529,17.9933,19.24,20.6438,17.8363,19.2891,-1.2957999999999998,-6.7178,1161208613.0,22670283487.0
8,600031.SH,20200430,19.2891,17.0313,19.9272,16.7172,16.9823,2.3068000000000026,13.5836,1522473020.0,29100840159.0
9,600031.SH,20200331,16.9823,17.1982,19.0633,14.322,17.1099,-0.12760000000000105,-0.7458,2510503174.0,42785629543.0
10,600031.SH,20200228,17.1099,14.165,17.7578,14.1257,15.7356,1.3742999999999999,8.7337,1952387465.0,32088267336.0
11,600031.SH,20200123,15.7356,16.9724,17.6203,15.5393,16.7369,-1.0012999999999987,-5.9826,1308604904.0,22260344414.0
12,600031.SH,20191231,16.7369,14.273,17.0313,14.273,14.2141,2.5227999999999984,17.7486,1688658215.0,26726114572.0
