,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600015.SH,20201231,6.25,6.5,6.74,6.12,6.53,-0.28000000000000025,-4.2879,615664320.0,3933608211.0
1,600015.SH,20201130,6.53,6.09,6.75,6.04,6.06,0.47000000000000064,7.7558,593399381.0,3774111884.0
2,600015.SH,20201030,6.06,6.16,6.41,6.05,6.13,-0.07000000000000028,-1.1419,372699515.0,2331017319.0
3,600015.SH,20200930,6.13,6.4,6.41,6.11,6.43,-0.2999999999999998,-4.6656,423441714.0,2648562090.0
4,600015.SH,20200831,6.43,6.39,6.7,6.34,6.36,0.0699999999999994,1.1006,685175704.0,4424000117.0
5,600015.SH,20200731,6.36,6.12,7.42,6.11,6.12,0.2400000000000002,3.9216,1240124597.0,8302706765.0
6,600015.SH,20200630,6.12,6.37,6.49,6.09,6.37,-0.25,-3.9246,338932713.0,2129162506.0
7,600015.SH,20200529,6.1194,6.2443,6.2923,6.0522,6.3019,-0.1825000000000001,-2.896,214958248.0,1381651807.0
8,600015.SH,20200430,6.3019,6.2347,6.3404,6.0906,6.2155,0.08640000000000025,1.3901,312133098.0,2020071984.0
9,600015.SH,20200331,6.2155,6.715,7.0032,6.081,6.6766,-0.46110000000000007,-6.9062,580412280.0,3948822941.0
10,600015.SH,20200228,6.6766,6.5421,6.9936,6.5421,7.1089,-0.4323000000000006,-6.0811,451828205.0,3196079506.0
11,600015.SH,20200123,7.1089,7.4163,7.4643,7.0897,7.3683,-0.2593999999999994,-3.5205,282223661.0,2150187142.0
12,600015.SH,20191231,7.3683,7.1377,7.3875,7.0897,7.1377,0.23059999999999992,3.2307,334303965.0,2525351932.0
