,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601800.SH,20201231,7.26,7.86,8.05,7.12,7.92,-0.6600000000000001,-8.3333,558739821.0,4214130970.0
1,601800.SH,20201130,7.92,7.43,8.09,7.35,7.39,0.5300000000000002,7.1719,843200721.0,6543624042.0
2,601800.SH,20201030,7.39,7.5,7.79,7.38,7.43,-0.040000000000000036,-0.5384,270764817.0,2048934176.0
3,601800.SH,20200930,7.43,7.94,7.96,7.42,7.95,-0.5200000000000005,-6.5409,409000064.0,3156461428.0
4,601800.SH,20200831,7.95,7.94,8.57,7.87,7.9,0.04999999999999982,0.6329,1261412714.0,10365226209.0
5,601800.SH,20200731,7.9,7.36,9.19,7.32,7.34,0.5600000000000005,7.6294,2007337424.0,16710152015.0
6,601800.SH,20200630,7.34,7.67,7.93,7.31,7.67,-0.33000000000000007,-4.3025,585271656.0,4503164750.0
7,601800.SH,20200529,7.4419,8.0532,8.2958,7.3837,7.8203,-0.3783999999999992,-4.8387,738811552.0,5978757834.0
8,601800.SH,20200430,7.8203,7.9562,8.2861,7.5099,8.0144,-0.1941000000000006,-2.4219,1110077822.0,9066124830.0
9,601800.SH,20200331,8.0144,8.6936,10.0617,7.7621,8.4704,-0.4559999999999995,-5.3835,2633745282.0,24118186908.0
10,601800.SH,20200228,8.4704,7.3352,8.713,7.0926,8.1502,0.3201999999999998,3.9287,1411703548.0,11473017983.0
11,601800.SH,20200123,8.1502,8.9556,9.3922,8.1017,8.8876,-0.7374000000000009,-8.297,842368217.0,7668475788.0
12,601800.SH,20191231,8.8876,8.713,9.0623,8.354,8.7324,0.15520000000000067,1.7773,764400943.0,6834430578.0
