,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601888.SH,20201231,282.45,194.0,285.8,192.3,193.2,89.25,46.1957,250295523.0,57187163346.0
1,601888.SH,20201130,193.2,198.22,206.83,172.77,199.4,-6.200000000000017,-3.1093,281737823.0,53488727246.0
2,601888.SH,20201030,199.4,223.0,223.0,179.6,222.94,-23.539999999999992,-10.5589,212433903.0,42580463838.0
3,601888.SH,20200930,222.94,207.0,230.54,195.8,208.0,14.939999999999998,7.1827,255629513.0,54988833934.0
4,601888.SH,20200831,208.0,246.99,249.0,191.0,243.0,-35.0,-14.4033,343002961.0,72993513162.0
5,601888.SH,20200731,243.0,158.15,244.36,154.9,154.03,88.97,57.7615,649682875.0,127920242611.0
6,601888.SH,20200630,153.4642,101.1272,153.4642,97.7197,100.8582,52.60600000000001,52.1584,311432524.0,36847293805.0
7,601888.SH,20200529,100.8582,89.1713,100.8582,85.2258,90.9646,9.893599999999992,10.8763,202940036.0,18563635835.0
8,601888.SH,20200430,90.9646,67.003,93.4455,66.7738,66.9532,24.01140000000001,35.863,256482443.0,20682969315.0
9,601888.SH,20200331,66.9532,77.7633,84.5184,66.2557,78.2117,-11.258499999999998,-14.3949,356334208.0,27429946772.0
10,601888.SH,20200228,78.2117,73.5289,86.5111,73.23,81.6988,-3.4871000000000123,-4.2682,335349078.0,26734449184.0
11,601888.SH,20200123,81.6988,88.6831,94.8304,80.1047,88.6233,-6.924499999999995,-7.8134,184607642.0,16235137825.0
12,601888.SH,20191231,88.6233,83.4922,90.9646,81.8981,83.4922,5.1311000000000035,6.1456,187134005.0,16232178512.0
