,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000876.SZ,20201231,22.4,25.97,27.17,20.5,25.97,-3.5700000000000003,-13.7466,975792317.0,22977318704.01
1,000876.SZ,20201130,25.97,27.3,28.23,24.5,26.88,-0.9100000000000001,-3.3854,605353744.0,15867065957.46
2,000876.SZ,20201030,26.88,28.07,30.27,25.52,27.7,-0.8200000000000003,-2.9603,444238531.0,12531749826.49
3,000876.SZ,20200930,27.7,38.15,42.2,27.3,38.0,-10.3,-27.1053,945045916.0,30828488325.83
4,000876.SZ,20200831,38.0,32.8,40.5,32.7,32.52,5.479999999999997,16.8512,883069449.0,31635873734.59
5,000876.SZ,20200731,32.52,29.8,34.35,29.51,29.8,2.7200000000000024,9.1275,1295774113.0,41343730722.7
6,000876.SZ,20200630,29.8,28.37,29.85,26.21,28.02,1.7800000000000011,6.3526,720681339.0,20471835362.42
7,000876.SZ,20200529,27.875,32.4213,33.247,27.2184,32.7297,-4.854700000000001,-14.8327,694743275.0,20818367182.3
8,000876.SZ,20200430,32.7297,31.526,35.366,30.5411,31.2673,1.4624000000000024,4.6771,949515761.0,31288943387.41
9,000876.SZ,20200331,31.2673,24.5921,31.2673,24.1842,24.0748,7.192499999999999,29.8756,1532026520.0,43131202125.43
10,000876.SZ,20200228,24.0748,16.2455,25.9152,15.5989,18.0461,6.028700000000001,33.4072,1083502824.0,23244402895.56
11,000876.SZ,20200123,18.0461,20.0159,21.6374,17.9068,19.8468,-1.8007000000000026,-9.073,542707783.0,10999407735.92
12,000876.SZ,20191231,19.8468,20.8515,21.4882,18.265,20.4635,-0.616699999999998,-3.0137,859137418.0,17050240368.59
