,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,300059.SZ,20201231,31.0,27.4,31.78,26.02,27.5,3.5,12.7273,6311221932.0,176004325836.19
1,300059.SZ,20201130,27.5,23.43,29.2,23.25,23.38,4.120000000000001,17.6219,5273439470.0,136809374222.5
2,300059.SZ,20201030,23.38,24.49,27.0,23.31,23.99,-0.6099999999999994,-2.5427,3278460781.0,83427733245.32
3,300059.SZ,20200930,23.99,26.15,27.19,22.82,26.16,-2.1700000000000017,-8.2951,5399733867.0,133504527229.57
4,300059.SZ,20200831,26.16,27.18,29.33,24.0,26.67,-0.5100000000000016,-1.9123,7377687616.0,194020331768.72
5,300059.SZ,20200731,26.67,20.0,29.63,19.68,20.2,6.470000000000002,32.0297,11843280632.0,300657096864.81
6,300059.SZ,20200630,20.2,14.7,20.35,14.7,14.25,5.949999999999999,41.7544,6859269557.0,117025771305.12
7,300059.SZ,20200529,14.25,17.95,18.83,14.04,18.24,-3.9899999999999984,-21.875,2813971070.0,47372870344.59
8,300059.SZ,20200430,15.1712,13.2748,15.2211,13.2249,13.3496,1.8216,13.6454,4487791940.0,77613467107.53
9,300059.SZ,20200331,13.3496,14.7969,17.2006,13.2581,14.4309,-1.0812999999999988,-7.4929,7408221774.0,131730898670.37
10,300059.SZ,20200228,14.4309,11.2869,16.8014,10.8128,12.5428,1.8880999999999997,15.0533,7311946296.0,123006040800.52
11,300059.SZ,20200123,12.5428,13.3912,13.6823,12.3931,13.1167,-0.5739000000000001,-4.3753,3102289501.0,49334988989.01
12,300059.SZ,20191231,13.1167,11.6695,13.5409,11.4366,11.5198,1.5968999999999998,13.8622,4448538374.0,67318418932.43
