,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601229.SH,20201231,7.84,8.04,8.27,7.71,8.07,-0.23000000000000043,-2.8501,490756463.0,3913661327.0
1,601229.SH,20201130,8.07,7.83,8.3,7.78,7.85,0.22000000000000064,2.8025,548152340.0,4357568203.0
2,601229.SH,20201030,7.85,8.2,8.62,7.79,8.14,-0.2900000000000009,-3.5627,558453190.0,4596312719.0
3,601229.SH,20200930,8.14,8.41,8.56,8.11,8.42,-0.27999999999999936,-3.3254,480033938.0,4015403809.0
4,601229.SH,20200831,8.42,8.32,8.82,8.2,8.28,0.14000000000000057,1.6908,536685938.0,4531950017.0
5,601229.SH,20200731,8.28,8.34,9.95,8.08,8.3,-0.02000000000000135,-0.241,985454806.0,8630645218.0
6,601229.SH,20200630,7.9496,7.758,8.1698,7.7388,7.758,0.19160000000000021,2.4697,340401264.0,2817239575.0
7,601229.SH,20200529,7.758,7.7484,7.825,7.6239,7.825,-0.06700000000000017,-0.8562,288477040.0,2323626591.0
8,601229.SH,20200430,7.825,7.9112,8.0453,7.7101,7.8921,-0.06709999999999994,-0.8502,253881496.0,2084353520.0
9,601229.SH,20200331,7.8921,8.2465,8.5817,7.6814,8.2465,-0.35439999999999916,-4.2976,472449014.0,4008647175.0
10,601229.SH,20200228,8.2465,7.7101,8.553,7.691,8.5338,-0.2873000000000001,-3.3666,558781567.0,4799088408.0
11,601229.SH,20200123,8.5338,9.1755,9.233,8.5146,9.0893,-0.5555000000000003,-6.1116,548225703.0,5072114482.0
12,601229.SH,20191231,9.0893,8.802,9.1851,8.7349,8.802,0.2873000000000001,3.264,581078759.0,5424102021.0
