,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,002142.SZ,20201231,35.34,36.91,38.42,33.4,36.9,-1.5599999999999952,-4.2276,807814726.0,28535495999.78
1,002142.SZ,20201130,36.9,33.73,39.48,32.61,33.98,2.9200000000000017,8.5933,852454706.0,29914231054.94
2,002142.SZ,20201030,33.98,31.84,37.63,31.3,31.48,2.4999999999999964,7.9416,607606201.0,21006700699.55
3,002142.SZ,20200930,31.48,35.37,35.37,31.16,35.5,-4.02,-11.3239,651640282.0,21731630522.1
4,002142.SZ,20200831,35.5,29.08,37.0,29.08,28.97,6.530000000000001,22.5406,895975482.0,29867329392.82
5,002142.SZ,20200731,28.97,26.27,33.13,26.21,26.27,2.6999999999999993,10.2779,1113449783.0,33334137775.25
6,002142.SZ,20200630,25.855,25.5007,27.9317,24.3098,25.2054,0.6495999999999995,2.5772,582176800.0,15273775997.64
7,002142.SZ,20200529,25.2054,25.3039,26.229,24.2311,25.6385,-0.4330999999999996,-1.6893,454735832.0,11598387545.29
8,002142.SZ,20200430,25.6385,22.8335,26.4947,21.7903,22.6957,2.942800000000002,12.9663,689905301.0,16327017704.8
9,002142.SZ,20200331,22.6957,25.048,27.6955,21.6328,24.7625,-2.0668000000000006,-8.3465,651055907.0,16367044690.56
10,002142.SZ,20200228,24.7625,23.8768,26.5046,23.8768,26.5046,-1.7421000000000006,-6.5728,574340357.0,14909845917.08
11,002142.SZ,20200123,26.5046,28.1482,29.2899,26.1995,27.7053,-1.2007000000000012,-4.3338,285904453.0,8154241693.73
12,002142.SZ,20191231,27.7053,26.0322,28.3746,25.5105,26.1601,1.5452000000000012,5.9067,348163869.0,9603830858.94
