,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600048.SH,20201231,15.82,17.2,17.76,15.37,17.22,-1.3999999999999986,-8.1301,1452650033.0,23557611953.0
1,600048.SH,20201130,17.22,15.41,18.01,15.34,15.36,1.8599999999999994,12.1094,1724835754.0,28491560605.0
2,600048.SH,20201030,15.36,16.0,16.76,15.22,15.89,-0.5300000000000011,-3.3354,1066738947.0,17187473764.0
3,600048.SH,20200930,15.89,16.13,17.38,15.73,16.1,-0.21000000000000085,-1.3043,1711686468.0,28351118669.0
4,600048.SH,20200831,16.1,15.75,17.78,15.59,15.6,0.5000000000000018,3.2051,2119616960.0,34771827565.0
5,600048.SH,20200731,15.6,14.81,18.7,14.71,14.78,0.8200000000000003,5.548,2915376868.0,48466820045.0
6,600048.SH,20200630,14.78,14.48,15.78,14.15,14.36,0.41999999999999993,2.9248,1247858919.0,18315419890.0
7,600048.SH,20200529,14.36,16.01,16.11,14.29,16.24,-1.879999999999999,-11.5764,936616704.0,14455193714.0
8,600048.SH,20200430,15.3806,14.1115,15.7783,13.8084,14.0831,1.2974999999999994,9.2132,1127094713.0,17543295891.0
9,600048.SH,20200331,14.0831,15.5416,16.4318,12.6909,15.3332,-1.2500999999999998,-8.1529,2010594440.0,31658114952.0
10,600048.SH,20200228,15.3332,13.1644,15.5984,13.0697,14.5187,0.8144999999999989,5.61,2104252484.0,31921464283.0
11,600048.SH,20200123,14.5187,15.5794,15.892,14.424,15.3237,-0.8049999999999997,-5.2533,1440522493.0,22970556766.0
12,600048.SH,20191231,15.3237,13.7326,15.5889,13.7326,13.6663,1.6574000000000009,12.1276,1576858084.0,24533948155.0
