,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600837.SH,20201231,12.86,13.51,13.95,12.25,13.5,-0.6400000000000006,-4.7407,1456044583.0,18805014178.0
1,600837.SH,20201130,13.5,14.04,14.88,12.81,14.04,-0.5399999999999991,-3.8462,1378671151.0,19095538467.0
2,600837.SH,20201030,13.7499,14.0632,14.8271,13.7303,13.8576,-0.10769999999999946,-0.7772,763995068.0,11193578624.0
3,600837.SH,20200930,13.8576,14.7782,14.9153,13.7009,14.8565,-0.9989000000000008,-6.7237,1206915012.0,17550884610.0
4,600837.SH,20200831,14.8565,14.0045,16.1492,13.8576,13.8086,1.0479000000000003,7.5887,2676355234.0,40314698945.0
5,600837.SH,20200731,13.8086,12.32,16.8935,12.2221,12.32,1.4886,12.0828,4337777791.0,65477616596.0
6,600837.SH,20200630,12.32,11.5464,12.7803,11.3799,11.3113,1.008700000000001,8.9176,1379583657.0,16922376611.0
7,600837.SH,20200529,11.3113,12.3984,12.7313,11.2134,12.6236,-1.3123000000000005,-10.3956,768835862.0,9474611830.0
8,600837.SH,20200430,12.6236,12.5649,13.0349,12.1437,12.5747,0.04889999999999972,0.3889,936971500.0,12122870287.0
9,600837.SH,20200331,12.5747,14.1808,15.4245,12.2417,13.9163,-1.3415999999999997,-9.6405,2028044526.0,28534540681.0
10,600837.SH,20200228,13.9163,12.8293,15.4931,12.6628,14.2493,-0.3330000000000002,-2.337,2339872872.0,33893805166.0
11,600837.SH,20200123,14.2493,15.4245,15.64,14.1612,15.1405,-0.8911999999999995,-5.8862,1230569727.0,18998754566.0
12,600837.SH,20191231,15.1405,13.6911,15.5616,13.4169,13.4561,1.6844000000000001,12.5177,1786975163.0,26484590864.0
