,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601166.SH,20201231,20.87,21.26,21.79,19.47,21.02,-0.14999999999999858,-0.7136,2331820049.0,47932761286.0
1,601166.SH,20201130,21.02,17.9,22.07,17.59,17.8,3.219999999999999,18.0899,2968851213.0,56816450389.0
2,601166.SH,20201030,17.8,16.35,18.75,16.16,16.13,1.6700000000000017,10.3534,2281509567.0,40003016506.0
3,601166.SH,20200930,16.13,16.15,16.61,15.9,16.16,-0.030000000000001137,-0.1856,1851037916.0,30071532345.0
4,601166.SH,20200831,16.16,15.77,16.71,15.6,15.66,0.5,3.1928,2513448423.0,40337295496.0
5,601166.SH,20200731,15.66,15.82,19.34,15.5,15.78,-0.11999999999999922,-0.7605,3454209004.0,58933340964.0
6,601166.SH,20200630,15.0885,15.4423,15.9873,14.8686,15.3945,-0.30600000000000094,-1.9877,1340526227.0,21349738927.0
7,601166.SH,20200529,15.3945,15.6144,15.8056,14.9929,15.8917,-0.4971999999999994,-3.1287,770219864.0,12430435003.0
8,601166.SH,20200430,15.8917,15.2224,16.1499,14.8877,15.2128,0.6789000000000005,4.4627,1010131095.0,16224491898.0
9,601166.SH,20200331,15.2128,16.628,17.5363,14.2758,16.5323,-1.3194999999999997,-7.9813,1917170125.0,31656764816.0
10,601166.SH,20200228,16.5323,16.0734,17.4598,16.0638,17.7754,-1.2431000000000019,-6.9934,1460957315.0,25780747961.0
11,601166.SH,20200123,17.7754,19.1905,19.5252,17.6989,18.9323,-1.1569000000000003,-6.1107,1071399295.0,20993940464.0
12,601166.SH,20191231,18.9323,18.11,19.3626,17.9379,18.0622,0.8701000000000008,4.8172,1164318623.0,22796580112.0
