,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600028.SH,20201231,4.03,4.18,4.27,3.97,4.19,-0.16000000000000014,-3.8186,1982866690.0,8106166547.0
1,600028.SH,20201130,4.19,3.89,4.33,3.88,3.9,0.2900000000000005,7.4359,3104978352.0,12807362152.0
2,600028.SH,20201030,3.9,3.93,3.97,3.85,3.91,-0.010000000000000231,-0.2558,1050338885.0,4109274089.0
3,600028.SH,20200930,3.8402,3.9482,3.9679,3.8107,3.9581,-0.11790000000000012,-2.9787,1788858060.0,7063305039.0
4,600028.SH,20200831,3.9581,3.9286,4.0268,3.8991,3.9286,0.02950000000000008,0.7509,3250787091.0,13094666745.0
5,600028.SH,20200731,3.9286,3.85,4.2822,3.8304,3.8402,0.08840000000000003,2.302,4792972317.0,19643867756.0
6,600028.SH,20200630,3.8402,4.0759,4.2232,3.8304,4.0661,-0.22589999999999977,-5.5557,1836279638.0,7505775564.0
7,600028.SH,20200529,3.8857,4.1391,4.1673,3.8857,4.1861,-0.3003999999999998,-7.1761,1209277491.0,5230662318.0
8,600028.SH,20200430,4.1861,4.1485,4.3644,4.0922,4.1579,0.028200000000000003,0.6782,2457215875.0,11053041295.0
9,600028.SH,20200331,4.1579,4.3362,4.6929,4.1297,4.3175,-0.1596000000000002,-3.6966,3473765082.0,16158678605.0
10,600028.SH,20200228,4.3175,4.2236,4.4958,4.2142,4.6366,-0.3190999999999997,-6.8822,2354719841.0,11034459627.0
11,600028.SH,20200123,4.6366,4.8149,5.0777,4.599,4.7961,-0.15950000000000042,-3.3256,1564194254.0,8085109891.0
12,600028.SH,20191231,4.7961,4.6553,4.8055,4.599,4.6835,0.11259999999999959,2.4042,1127659414.0,5649378350.0
