,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,002352.SZ,20201231,88.23,79.59,88.9,75.5,80.0,8.230000000000004,10.2875,449303352.0,37026663332.36
1,002352.SZ,20201130,80.0,83.57,90.86,75.11,82.8,-2.799999999999997,-3.3816,469968740.0,38391412238.23
2,002352.SZ,20201030,82.8,82.01,93.89,82.01,81.2,1.5999999999999943,1.9704,291524616.0,25537195377.22
3,002352.SZ,20200930,81.2,85.15,86.15,75.21,85.1,-3.8999999999999915,-4.5828,445555024.0,35667227700.61
4,002352.SZ,20200831,85.1,71.29,89.75,62.97,70.92,14.179999999999993,19.9944,438538927.0,32054290761.0
5,002352.SZ,20200731,70.92,54.6,73.13,53.35,54.7,16.22,29.6527,597651917.0,38029066039.06
6,002352.SZ,20200630,54.7,46.2,56.66,46.2,45.58,9.120000000000005,20.0088,419641041.0,22039884488.7
7,002352.SZ,20200529,45.58,46.45,47.75,43.53,46.79,-1.2100000000000009,-2.586,297234491.0,13656302278.97
8,002352.SZ,20200430,46.79,47.0,49.99,45.33,47.24,-0.45000000000000284,-0.9526,277782651.0,13312476653.88
9,002352.SZ,20200331,46.9818,49.0703,50.7312,41.5516,48.6824,-1.7006000000000014,-3.4933,431169803.0,20013677912.2
10,002352.SZ,20200228,48.6824,37.6729,50.3831,36.8176,39.0056,9.6768,24.8087,618907508.0,27646487709.86
11,002352.SZ,20200123,39.0056,37.1657,40.6764,36.211,36.9867,2.018900000000002,5.4584,190214968.0,7224238610.78
12,002352.SZ,20191231,36.9867,37.7426,38.747,35.8132,37.7426,-0.755900000000004,-2.0028,216342066.0,8133255758.93
