,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600690.SH,20201231,29.21,27.59,29.57,25.49,26.97,2.240000000000002,8.3055,1164370628.0,31766985848.0
1,600690.SH,20201130,26.97,25.19,30.62,25.19,24.86,2.1099999999999994,8.4875,1322206945.0,37465437690.0
2,600690.SH,20201030,24.86,22.2,27.28,22.05,21.82,3.039999999999999,13.9322,635005325.0,14946641580.0
3,600690.SH,20200930,21.82,22.1,23.08,20.52,22.3,-0.4800000000000004,-2.1525,875862622.0,19094570665.0
4,600690.SH,20200831,22.3,18.9,24.4,18.72,18.0,4.300000000000001,23.8889,1657193968.0,36552029466.0
5,600690.SH,20200731,18.0,17.83,19.33,16.19,17.7,0.3000000000000007,1.6949,1188710492.0,21234335393.0
6,600690.SH,20200630,17.3472,16.3181,18.0136,15.6027,16.2201,1.1271000000000022,6.9488,1026814528.0,17449489041.0
7,600690.SH,20200529,16.2201,14.8578,16.2201,14.6226,15.1518,1.068299999999999,7.0506,997311821.0,15410166741.0
8,600690.SH,20200430,15.1518,14.162,15.5242,14.1228,14.113,1.0388000000000002,7.3606,744756272.0,11214852181.0
9,600690.SH,20200331,14.113,16.7591,18.239,13.5249,16.6807,-2.567700000000002,-15.3932,1021894342.0,16299699320.0
10,600690.SH,20200228,16.6807,16.3769,18.7585,16.3769,18.1998,-1.5190999999999981,-8.3468,887020993.0,15882133209.0
11,600690.SH,20200123,18.1998,19.1701,19.8267,17.8372,19.1113,-0.9115000000000002,-4.7694,643296079.0,12488613863.0
12,600690.SH,20191231,19.1113,16.8081,19.5817,16.3867,16.7199,2.391400000000001,14.3027,1114886086.0,20395650196.0
