,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600276.SH,20201231,111.46,86.29,116.5,86.15,85.99,25.47,29.6197,777532945.0,78574998218.0
1,600276.SH,20201130,85.99,88.58,92.2,84.9,88.84,-2.8500000000000085,-3.208,484636501.0,42299986042.0
2,600276.SH,20201030,88.84,92.0,94.69,87.6,89.82,-0.9799999999999898,-1.0911,330020353.0,30091620295.0
3,600276.SH,20200930,89.82,94.49,95.88,86.0,94.87,-5.050000000000011,-5.3231,455045974.0,41228758949.0
4,600276.SH,20200831,94.87,92.7,96.55,87.97,94.38,0.4900000000000091,0.5192,672924946.0,62198275734.0
5,600276.SH,20200731,94.38,92.4,105.0,89.31,92.3,2.0799999999999983,2.2535,825461759.0,79519134791.0
6,600276.SH,20200630,92.3,79.8,95.41,79.53,78.7,13.599999999999994,17.2808,529694591.0,45866280989.0
7,600276.SH,20200529,78.7,92.51,101.0,77.33,93.0,-14.299999999999997,-15.3763,412758595.0,37925149668.0
8,600276.SH,20200430,77.3161,75.9693,82.8696,74.157,76.5097,0.8064000000000107,1.054,376650963.0,35885208502.0
9,600276.SH,20200331,76.5097,70.7068,77.9812,64.1641,69.9087,6.600999999999999,9.4423,641182407.0,55620527918.0
10,600276.SH,20200228,69.9087,66.9907,77.8482,66.841,73.151,-3.2423,-4.4323,465733830.0,41277762447.0
11,600276.SH,20200123,73.151,73.1593,77.7152,69.4598,72.7603,0.3906999999999954,0.537,375188427.0,32870629464.0
12,600276.SH,20191231,72.7603,69.0691,73.309,67.7472,71.4135,1.3468000000000018,1.8859,407320915.0,34583116544.0
