,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601816.SH,20201231,5.66,5.77,6.05,5.53,5.8,-0.13999999999999968,-2.4138,819506065.0,4715777975.0
1,601816.SH,20201130,5.8,5.57,5.93,5.51,5.58,0.21999999999999975,3.9427,902603467.0,5189723043.0
2,601816.SH,20201030,5.58,5.9,5.94,5.5,5.85,-0.2699999999999996,-4.6154,849835153.0,4858337578.0
3,601816.SH,20200930,5.85,6.22,6.25,5.81,6.23,-0.3800000000000008,-6.0995,1077697729.0,6583799324.0
4,601816.SH,20200831,6.23,6.21,6.42,6.17,6.2,0.03000000000000025,0.4839,1727671813.0,10823385234.0
5,601816.SH,20200731,6.1508,6.1806,6.9841,6.0714,6.1806,-0.029799999999999827,-0.4822,3557074249.0,23125063858.0
6,601816.SH,20200630,6.1806,6.2004,6.6865,6.131,6.1607,0.019899999999999807,0.323,1428475040.0,9163349112.0
7,601816.SH,20200529,6.1607,6.2996,6.4087,6.002,6.4484,-0.28770000000000007,-4.4616,895640891.0,5629456560.0
8,601816.SH,20200430,6.4484,6.1409,6.5873,5.8829,6.1508,0.2976000000000001,4.8384,1400313091.0,8801570463.0
9,601816.SH,20200331,6.1508,6.8056,7.1627,6.0317,6.8155,-0.6646999999999998,-9.7528,2753708758.0,18445607522.0
10,601816.SH,20200228,6.8155,6.2996,8.1548,5.9524,6.994,-0.17849999999999966,-2.5522,6616178147.0,48532386182.0
11,601816.SH,20200123,6.994,5.8135,7.8968,5.8135,4.8413,2.1526999999999994,44.4653,4714098200.0,32807792655.0
