,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601360.SH,20201231,15.71,16.59,17.83,15.04,16.6,-0.8900000000000006,-5.3614,656917611.0,10932957839.0
1,601360.SH,20201130,16.6,15.85,17.27,14.91,15.81,0.7900000000000009,4.9968,557471088.0,8922651739.0
2,601360.SH,20201030,15.81,16.76,17.75,15.76,16.55,-0.7400000000000002,-4.4713,184056667.0,3098058299.0
3,601360.SH,20200930,16.55,18.79,18.95,16.45,18.68,-2.129999999999999,-11.4026,291553196.0,5169180607.0
4,601360.SH,20200831,18.68,19.43,20.22,18.27,19.42,-0.740000000000002,-3.8105,474517015.0,9107369496.0
5,601360.SH,20200731,19.42,18.33,21.85,18.08,18.31,1.110000000000003,6.0623,1229539894.0,24694469859.0
6,601360.SH,20200630,18.31,17.78,19.83,17.66,17.8,0.509999999999998,2.8652,635432604.0,11837994618.0
7,601360.SH,20200529,17.8,18.0,18.95,17.24,18.66,-0.8599999999999994,-4.6088,587245993.0,10529146023.0
8,601360.SH,20200430,18.6048,18.7943,20.5391,17.6975,18.874,-0.2691999999999979,-1.4263,470756154.0,9198650760.0
9,601360.SH,20200331,18.874,22.2739,23.9889,18.7444,22.2839,-3.4099000000000004,-15.3021,821168429.0,17611513035.0
10,601360.SH,20200228,22.2839,22.0446,29.3829,20.0007,24.4973,-2.2134,-9.0353,703193035.0,17429085798.0
11,601360.SH,20200123,24.4973,23.61,25.295,22.7824,23.4405,1.056799999999999,4.5084,253453312.0,6146931385.0
12,601360.SH,20191231,23.4405,20.6787,24.4774,20.1403,20.6787,2.761800000000001,13.3558,245898958.0,5509998021.0
