,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601688.SH,20201231,18.01,19.24,19.97,17.31,19.3,-1.2899999999999991,-6.6839,1471587488.0,27131186383.0
1,601688.SH,20201130,19.3,20.21,20.58,18.42,20.36,-1.0599999999999987,-5.2063,1709854920.0,32873756788.0
2,601688.SH,20201030,20.36,20.79,21.68,20.21,20.53,-0.1700000000000017,-0.8281,713832655.0,15032121036.0
3,601688.SH,20200930,20.53,21.36,22.02,20.05,21.41,-0.879999999999999,-4.1102,1221025982.0,25622273658.0
4,601688.SH,20200831,21.41,21.3,22.38,20.33,20.79,0.620000000000001,2.9822,1889788956.0,40165136697.0
5,601688.SH,20200731,20.79,18.79,25.0,18.65,18.8,1.9899999999999984,10.5851,3561649340.0,79670956050.0
6,601688.SH,20200630,18.5479,17.4823,19.6331,17.2752,17.0482,1.4996999999999971,8.7968,1395393582.0,25797679032.0
7,601688.SH,20200529,17.0482,17.6106,18.2223,16.9496,17.8967,-0.8484999999999978,-4.7411,656399847.0,11685586970.0
8,601688.SH,20200430,17.8967,16.9891,18.2815,16.9693,16.9989,0.8978000000000002,5.2815,1004795291.0,17978291502.0
9,601688.SH,20200331,16.9989,18.7057,20.4717,16.6043,18.3012,-1.3023000000000025,-7.1159,1880380168.0,35090831808.0
10,601688.SH,20200228,18.3012,16.8213,20.521,16.5352,18.686,-0.3847999999999985,-2.0593,2360580111.0,44911485496.0
11,601688.SH,20200123,18.686,20.5408,20.6197,18.5972,20.0376,-1.3516000000000012,-6.7453,1322726201.0,26518393368.0
12,601688.SH,20191231,20.0376,17.0187,20.6986,17.0187,16.7424,3.2952000000000012,19.6818,2354828575.0,44865141166.0
