,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000001.SZ,20201231,19.34,19.7,20.51,17.79,19.74,-0.3999999999999986,-2.0263,1961621432.0,36920061503.09
1,000001.SZ,20201130,19.74,17.65,20.88,16.69,17.75,1.9899999999999984,11.2113,2057498109.0,37790045719.23
2,000001.SZ,20201030,17.75,15.3,18.78,15.13,15.17,2.58,17.0073,2083928481.0,35899528432.27
3,000001.SZ,20200930,15.17,14.96,16.09,14.6,15.08,0.08999999999999986,0.5968,2151821111.0,32926198675.38
4,000001.SZ,20200831,15.08,13.47,15.68,13.43,13.34,1.7400000000000002,13.0435,3124407816.0,45163156180.5
5,000001.SZ,20200731,13.34,12.79,16.63,12.74,12.8,0.5399999999999991,4.2187,4807273329.0,69415902211.12
6,000001.SZ,20200630,12.8,13.1,13.88,12.52,13.0,-0.1999999999999993,-1.5385,1827319157.0,23785421169.05
7,000001.SZ,20200529,13.0,13.76,14.13,12.76,13.93,-0.9299999999999997,-6.6762,1216461999.0,16312734822.33
8,000001.SZ,20200430,13.6943,12.6424,14.0777,12.259,12.5834,1.1109000000000009,8.8283,1707118025.0,22442712541.72
9,000001.SZ,20200331,12.5834,14.3038,15.3754,11.7085,14.2547,-1.6713000000000005,-11.7246,2658243438.0,36693304167.51
10,000001.SZ,20200228,14.2547,13.7533,15.454,13.7533,15.2771,-1.022400000000001,-6.6924,2532137636.0,37501098787.73
11,000001.SZ,20200123,15.2771,16.3683,17.0466,15.1296,16.1717,-0.8946000000000005,-5.5319,1483446929.0,24663290817.83
12,000001.SZ,20191231,16.1717,15.0903,16.6435,14.9526,15.0313,1.1404000000000014,7.5868,1516354896.0,24339018914.74
