,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600104.SH,20201231,24.44,26.09,26.79,23.1,26.51,-2.0700000000000003,-7.8084,1690321229.0,41491744925.0
1,600104.SH,20201130,26.51,23.48,28.8,23.05,23.15,3.360000000000003,14.514,1985171641.0,52234482230.0
2,600104.SH,20201030,23.15,19.39,24.02,19.35,19.13,4.02,21.0141,828342367.0,17642045889.0
3,600104.SH,20200930,19.13,18.59,20.6,18.52,18.66,0.46999999999999886,2.5188,1065908186.0,20826789962.0
4,600104.SH,20200831,18.66,18.26,19.58,18.01,18.18,0.4800000000000004,2.6403,929284158.0,17256358634.0
5,600104.SH,20200731,18.18,16.98,21.16,16.9,16.99,1.1900000000000013,7.0041,1326686580.0,25043058945.0
6,600104.SH,20200630,16.99,17.99,19.2,16.93,17.92,-0.9300000000000033,-5.1897,773662897.0,13990862733.0
7,600104.SH,20200529,17.0435,17.7949,19.8492,16.996,17.9756,-0.9320999999999984,-5.1854,439672179.0,8349324070.0
8,600104.SH,20200430,17.9756,19.5449,19.9824,16.7392,19.4973,-1.5216999999999992,-7.8047,461712516.0,8727766845.0
9,600104.SH,20200331,19.4973,21.2283,22.8261,16.606,21.1237,-1.6264000000000003,-7.6994,667732126.0,14006435837.0
10,600104.SH,20200228,21.1237,19.4022,23.1305,19.3356,21.5041,-0.3804000000000016,-1.769,591268788.0,13033586452.0
11,600104.SH,20200123,21.5041,22.8261,24.1482,21.3995,22.6835,-1.1793999999999976,-5.1994,471155198.0,11375584627.0
12,600104.SH,20191231,22.6835,22.1318,23.0924,21.4661,22.1128,0.5706999999999987,2.5809,416144691.0,9786229461.0
