,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601998.SH,20201231,5.11,5.27,5.43,5.05,5.24,-0.1299999999999999,-2.4809,565593830.0,2934995002.0
1,601998.SH,20201130,5.24,5.07,5.63,5.04,5.05,0.1900000000000004,3.7624,630425434.0,3306783198.0
2,601998.SH,20201030,5.05,5.09,5.38,5.04,5.05,0.0,0.0,359782096.0,1873294537.0
3,601998.SH,20200930,5.05,5.19,5.22,5.02,5.22,-0.16999999999999993,-3.2567,293718191.0,1505163635.0
4,601998.SH,20200831,5.22,5.17,5.57,5.15,5.16,0.05999999999999961,1.1628,628408240.0,3313391287.0
5,601998.SH,20200731,5.16,5.15,6.3,5.09,5.15,0.009999999999999787,0.1942,1503422761.0,8456117871.0
6,601998.SH,20200630,4.9319,4.8362,5.0947,4.7883,4.8074,0.12449999999999939,2.5898,430763985.0,2207351530.0
7,601998.SH,20200529,4.8074,4.9128,4.9511,4.7595,4.9798,-0.17239999999999966,-3.462,238748595.0,1214631733.0
8,601998.SH,20200430,4.9798,4.9607,5.0181,4.8266,4.9607,0.019099999999999895,0.385,309703395.0,1589520074.0
9,601998.SH,20200331,4.9607,5.2288,5.4395,4.8553,5.2001,-0.23939999999999984,-4.6038,478421970.0,2576905830.0
10,601998.SH,20200228,5.2001,5.1043,5.4874,5.0564,5.5736,-0.37349999999999994,-6.7012,450000279.0,2498701500.0
11,601998.SH,20200123,5.5736,5.9375,6.0045,5.5352,5.9087,-0.33509999999999973,-5.6713,344920266.0,2091120383.0
12,601998.SH,20191231,5.9087,5.7651,6.0045,5.6406,5.7459,0.16279999999999983,2.8333,398531440.0,2424066100.0
