,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600999.SH,20201231,23.34,22.0,25.25,20.7,22.0,1.3399999999999999,6.0909,1085107356.0,24670564449.0
1,600999.SH,20201130,21.681,20.3801,22.7749,20.1042,20.39,1.2910000000000004,6.3315,653282002.0,14148732414.0
2,600999.SH,20201030,20.39,21.5824,22.5679,20.2323,21.2966,-0.906600000000001,-4.257,445996987.0,9792945656.0
3,600999.SH,20200930,21.2966,21.2572,22.5975,19.9268,21.2375,0.05910000000000082,0.2783,752071936.0,16145690169.0
4,600999.SH,20200831,21.2375,21.4642,23.9378,19.4045,21.2178,0.019700000000000273,0.0928,1245886740.0,27162791140.0
5,600999.SH,20200731,21.2178,21.1094,30.9348,19.9465,21.6317,-0.41389999999999816,-1.9134,1504825674.0,37615519201.0
6,600999.SH,20200630,17.9374,13.8841,18.158,13.5654,13.5654,4.372,32.2291,613576647.0,11684774348.0
7,600999.SH,20200529,13.5654,14.8321,15.1099,13.5654,15.1017,-1.5362999999999989,-10.173,186647484.0,3277514604.0
8,600999.SH,20200430,15.1017,13.9577,15.2652,13.9005,13.9903,1.1113999999999997,7.9441,271275697.0,4862944271.0
9,600999.SH,20200331,13.9903,14.6278,15.9761,13.214,14.4235,-0.43320000000000114,-3.0034,467026075.0,8326622479.0
10,600999.SH,20200228,14.4235,13.7942,16.1314,12.9035,15.3224,-0.8988999999999994,-5.8666,549447785.0,9959764792.0
11,600999.SH,20200123,15.3224,15.1426,16.1396,14.6441,14.9465,0.3758999999999997,2.515,398689719.0,7525399840.0
12,600999.SH,20191231,14.9465,13.737,15.4286,13.4183,13.4673,1.4792000000000005,10.9836,391231728.0,6885322499.0
