,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,600406.SH,20201231,26.57,23.53,27.08,21.86,23.59,2.9800000000000004,12.6325,449548536.0,10892756046.0
1,600406.SH,20201130,23.59,21.1,26.06,21.06,20.76,2.8299999999999983,13.632,576141289.0,13517281931.0
2,600406.SH,20201030,20.76,19.9,21.6,19.8,19.72,1.0400000000000027,5.2738,232010953.0,4792509684.0
3,600406.SH,20200930,19.72,22.4,23.33,19.3,22.4,-2.6799999999999997,-11.9643,360714632.0,7458685011.0
4,600406.SH,20200831,22.4,21.28,23.63,20.44,21.25,1.1499999999999986,5.4118,400614711.0,8862899015.0
5,600406.SH,20200731,21.25,20.31,23.38,19.99,20.25,1.0,4.9383,714907203.0,15522504538.0
6,600406.SH,20200630,19.9855,18.3571,20.6961,18.3571,18.2682,1.717299999999998,9.4005,398709635.0,7913522166.0
7,600406.SH,20200529,18.2682,19.6203,20.0842,18.1498,19.8375,-1.5692999999999984,-7.9108,355892137.0,6960025788.0
8,600406.SH,20200430,19.8375,19.6894,21.3968,18.5643,19.492,0.3454999999999977,1.7725,425244848.0,8686097565.0
9,600406.SH,20200331,19.492,19.7585,22.4035,18.9295,19.571,-0.07900000000000063,-0.4037,823472540.0,17383014964.0
10,600406.SH,20200228,19.571,16.1364,20.3309,16.1364,17.9327,1.638300000000001,9.1358,597709100.0,11276122492.0
11,600406.SH,20200123,17.9327,21.1205,22.0877,17.7748,20.9034,-2.970700000000001,-14.2116,427074123.0,8479275586.0
12,600406.SH,20191231,20.9034,22.6798,23.5878,19.8769,22.6601,-1.7566999999999986,-7.7524,474767604.0,10088700443.0
