,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601933.SH,20201231,7.18,7.79,7.95,6.98,7.82,-0.6400000000000006,-8.1841,1581416701.0,11677186956.0
1,601933.SH,20201130,7.82,7.7,8.16,7.67,7.81,0.010000000000000675,0.128,1412591481.0,11167017619.0
2,601933.SH,20201030,7.81,7.82,8.31,7.66,7.83,-0.020000000000000462,-0.2554,749655563.0,5999487843.0
3,601933.SH,20200930,7.83,8.85,9.24,7.76,8.88,-1.0500000000000007,-11.8243,1526590831.0,13007799535.0
4,601933.SH,20200831,8.88,9.02,9.55,8.52,8.99,-0.10999999999999943,-1.2236,1620796730.0,14702957032.0
5,601933.SH,20200731,8.99,9.4,10.36,8.92,9.38,-0.39000000000000057,-4.1578,2827773338.0,27315877413.0
6,601933.SH,20200630,9.38,9.35,9.65,8.73,9.32,0.0600000000000005,0.6438,1453544416.0,13499386728.0
7,601933.SH,20200529,9.1938,9.9534,10.0619,8.8288,10.0224,-0.8285999999999998,-8.2675,1355958839.0,13041902641.0
8,601933.SH,20200430,10.0224,10.0323,11.0483,9.4897,10.1013,-0.07890000000000086,-0.7811,1275504237.0,13261950652.0
9,601933.SH,20200331,10.1013,8.4835,10.2197,8.4835,8.4835,1.6178000000000008,19.07,2217697161.0,21306516886.0
10,601933.SH,20200228,8.4835,6.9841,9.5193,6.9545,7.4675,1.0159999999999991,13.6056,2577069398.0,22663206943.0
11,601933.SH,20200123,7.4675,7.4774,8.1876,7.3787,7.4379,0.029600000000000293,0.398,1435162718.0,11438382043.0
12,601933.SH,20191231,7.4379,7.3294,7.8621,6.994,7.3294,0.10850000000000026,1.4803,1373667592.0,10372904376.0
