,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,603160.SH,20201231,155.55,166.96,170.77,137.58,166.92,-11.369999999999976,-6.8116,79958193.0,12397548308.0
1,603160.SH,20201130,166.92,173.47,195.59,165.64,171.8,-4.880000000000024,-2.8405,78257012.0,13946261920.0
2,603160.SH,20201030,171.8,159.01,179.48,158.6,157.29,14.51000000000002,9.225,56537173.0,9641677073.0
3,603160.SH,20200930,157.29,178.0,182.2,155.78,178.95,-21.659999999999997,-12.1039,92165212.0,15344518678.0
4,603160.SH,20200831,178.95,210.1,232.1,175.17,208.15,-29.200000000000017,-14.0283,125337307.0,25241565974.0
5,603160.SH,20200731,208.15,222.95,271.86,202.0,222.9,-14.75,-6.6173,190235470.0,44456169327.0
6,603160.SH,20200630,222.9,219.2,235.98,201.28,216.5,6.400000000000006,2.9561,136874606.0,29801941343.0
7,603160.SH,20200529,215.6518,231.5094,250.5047,207.1652,235.3244,-19.67259999999999,-8.3598,113724345.0,26244103155.0
8,603160.SH,20200430,235.3244,255.007,289.4615,217.3551,259.7583,-24.433900000000023,-9.4064,92221901.0,23359476009.0
9,603160.SH,20200331,259.7583,313.3376,328.7071,248.0743,308.6461,-48.88779999999997,-15.8394,112461725.0,31473668388.0
10,603160.SH,20200228,308.6461,303.058,386.4799,294.3124,336.7356,-28.089499999999987,-8.3417,122079011.0,40447057941.0
11,603160.SH,20200123,336.7356,208.2808,344.6445,206.189,205.4918,131.24379999999996,63.8681,79447823.0,20628991274.0
12,603160.SH,20191231,205.4918,192.5427,224.1185,184.4545,193.3396,12.152200000000022,6.2854,78435560.0,16194710808.0
