,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000776.SZ,20201231,16.28,16.88,17.65,15.4,16.93,-0.6499999999999986,-3.8393,1224666077.0,20054423629.15
1,000776.SZ,20201130,16.93,15.4,18.56,15.25,15.4,1.5299999999999994,9.9351,1885177708.0,32234439820.32
2,000776.SZ,20201030,15.4,15.98,16.55,15.38,15.78,-0.379999999999999,-2.4081,646648067.0,10402929188.24
3,000776.SZ,20200930,15.78,16.26,16.95,15.66,16.17,-0.39000000000000234,-2.4119,1325943456.0,21521703898.62
4,000776.SZ,20200831,16.17,15.86,16.83,15.18,15.6,0.5700000000000021,3.6538,1439344265.0,22879647374.89
5,000776.SZ,20200731,15.2633,13.7957,18.4725,13.6978,13.8152,1.4480999999999984,10.4819,3650267652.0,60982193749.68
6,000776.SZ,20200630,13.8152,13.189,14.4512,12.9347,12.8955,0.9197000000000006,7.1319,798433615.0,11067458055.41
7,000776.SZ,20200529,12.8955,13.2086,13.6587,12.7488,13.4141,-0.5185999999999993,-3.8661,345194813.0,4666110811.25
8,000776.SZ,20200430,13.4141,13.3847,13.8446,12.9249,13.3847,0.029399999999998983,0.2197,464454813.0,6397120000.41
9,000776.SZ,20200331,13.3847,14.3631,15.8112,12.964,14.187,-0.8022999999999989,-5.6552,1005019587.0,14787493954.74
10,000776.SZ,20200228,14.187,13.0423,15.7525,12.7194,14.4903,-0.3033000000000001,-2.0931,1146619850.0,16986706693.11
11,000776.SZ,20200123,14.4903,15.1654,15.5275,14.3534,14.8426,-0.3522999999999996,-2.3736,749187817.0,11543464822.55
12,000776.SZ,20191231,14.8426,13.2086,15.1067,13.0716,13.0521,1.7904999999999998,13.7181,994407757.0,14426158575.72
