,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000333.SZ,20201231,98.44,86.25,98.98,83.33,86.85,11.590000000000003,13.3448,680042586.0,60746300860.74
1,000333.SZ,20201130,86.85,79.01,95.32,79.0,77.87,8.97999999999999,11.532,767074580.0,68024441705.74
2,000333.SZ,20201030,77.87,73.06,82.5,72.3,72.6,5.27000000000001,7.259,340480256.0,26011519189.51
3,000333.SZ,20200930,72.6,70.56,73.63,64.58,70.54,2.059999999999988,2.9203,520728994.0,36174141460.78
4,000333.SZ,20200831,70.54,72.0,74.74,67.09,71.75,-1.2099999999999937,-1.6864,488098667.0,34469490536.25
5,000333.SZ,20200731,71.75,59.7,73.75,58.92,59.79,11.96,20.0033,865957932.0,56596805430.93
6,000333.SZ,20200630,59.79,59.3,61.56,57.16,59.02,0.769999999999996,1.3046,456580233.0,27132317685.13
7,000333.SZ,20200529,57.4665,51.605,58.0702,51.3129,52.3352,5.131300000000003,9.8047,438193263.0,25109732871.62
8,000333.SZ,20200430,52.3352,47.6616,52.7344,46.5418,47.1455,5.189700000000002,11.0078,558536448.0,28071649299.61
9,000333.SZ,20200331,47.1455,51.6536,55.3049,45.0813,51.6536,-4.508099999999999,-8.7276,815659397.0,41798465091.31
10,000333.SZ,20200228,51.6536,48.2847,53.9126,48.2847,53.6497,-1.9961000000000055,-3.7206,709166882.0,37877596491.73
11,000333.SZ,20200123,53.6497,57.116,59.3944,53.5523,56.7168,-3.0670999999999964,-5.4077,452057313.0,26426786324.74
12,000333.SZ,20191231,56.7168,53.1434,57.7391,52.5786,52.8707,3.8461,7.2745,439697559.0,25107357297.16
