,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000895.SZ,20201231,46.94,46.11,49.95,44.2,46.12,0.8200000000000003,1.778,296338599.0,13989117893.77
1,000895.SZ,20201130,46.12,49.4,52.22,45.79,50.0,-3.8800000000000026,-7.76,233517128.0,11487984344.42
2,000895.SZ,20201030,49.3617,52.8664,55.1666,43.8727,52.2543,-2.8926000000000016,-5.5356,208142570.0,10641549644.18
3,000895.SZ,20200930,52.2543,62.2451,62.5215,49.8553,62.6894,-10.435099999999998,-16.6457,281098200.0,15274120703.17
4,000895.SZ,20200831,62.6894,54.0708,64.8119,49.9244,53.9326,8.756799999999998,16.2366,338087334.0,18996982198.44
5,000895.SZ,20200731,53.9326,45.4917,56.5685,44.702,45.5016,8.430999999999997,18.529,365059697.0,18648925651.27
6,000895.SZ,20200630,45.5016,39.4696,46.5678,37.5149,39.055,6.446600000000004,16.5065,264968034.0,10853622560.9
7,000895.SZ,20200529,38.076,38.384,42.4361,37.4216,38.8942,-0.8181999999999974,-2.1037,253659436.0,10451555433.03
8,000895.SZ,20200430,38.8942,37.6333,42.4457,36.6419,37.8258,1.068399999999997,2.8245,298984162.0,12200727537.16
9,000895.SZ,20200331,37.8258,32.7342,38.2782,31.9257,32.7246,5.101199999999999,15.5883,466007506.0,16755144488.15
10,000895.SZ,20200228,32.7246,25.3423,34.7747,25.3423,28.1624,4.562200000000001,16.1996,378468190.0,12382184542.02
11,000895.SZ,20200123,28.1624,28.2587,30.6071,27.7582,27.941,0.2214000000000027,0.7924,243843822.0,7427152858.33
12,000895.SZ,20191231,27.941,29.7601,30.0778,27.094,29.8275,-1.8865000000000016,-6.3247,388527656.0,11358823209.93
