,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601989.SH,20201231,4.19,4.35,4.41,4.01,4.34,-0.14999999999999947,-3.4562,1938393862.0,8053586102.0
1,601989.SH,20201130,4.34,4.13,4.44,4.03,4.16,0.17999999999999972,4.3269,1435382274.0,6150095740.0
2,601989.SH,20201030,4.16,4.36,4.52,4.15,4.34,-0.17999999999999972,-4.1475,723774714.0,3140098235.0
3,601989.SH,20200930,4.34,4.9,4.97,4.28,4.85,-0.5099999999999998,-10.5155,1405306191.0,6440874785.0
4,601989.SH,20200831,4.85,4.82,5.35,4.71,4.79,0.05999999999999961,1.2526,4364279866.0,22015487323.0
5,601989.SH,20200731,4.79,4.01,5.44,3.98,4.0,0.79,19.75,5956073755.0,28829942994.0
6,601989.SH,20200630,4.0,4.06,4.16,4.0,4.06,-0.05999999999999961,-1.4778,949623091.0,3857634732.0
7,601989.SH,20200529,4.06,4.15,4.29,4.05,4.17,-0.11000000000000032,-2.6379,922926399.0,3853294145.0
8,601989.SH,20200430,4.17,4.2,4.35,4.09,4.21,-0.040000000000000036,-0.9501,1286477258.0,5451802299.0
9,601989.SH,20200331,4.21,4.42,4.75,4.05,4.41,-0.20000000000000018,-4.5351,1931301742.0,8471197437.0
10,601989.SH,20200228,4.41,4.54,4.94,4.09,5.04,-0.6299999999999999,-12.5,2072472095.0,9431795516.0
11,601989.SH,20200123,5.04,5.28,5.6,5.01,5.24,-0.20000000000000018,-3.8168,1121959936.0,5986441214.0
12,601989.SH,20191231,5.24,5.28,5.47,5.14,5.28,-0.040000000000000036,-0.7576,887032970.0,4655792422.0
