,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,000725.SZ,20201231,6.0,5.47,6.03,4.99,5.41,0.5899999999999999,10.9057,21973238977.0,121076732483.3
1,000725.SZ,20201130,5.41,4.77,5.53,4.72,4.73,0.6799999999999997,14.3763,19376049971.0,102342366258.94
2,000725.SZ,20201030,4.73,5.06,5.26,4.65,4.91,-0.17999999999999972,-3.666,8861655305.0,43765820532.02
3,000725.SZ,20200930,4.91,5.53,5.8,4.81,5.5,-0.5899999999999999,-10.7273,14766511712.0,78414920261.71
4,000725.SZ,20200831,5.5,4.72,5.7,4.57,4.67,0.8300000000000001,17.773,23249852402.0,118594599513.29
5,000725.SZ,20200731,4.67,4.65,5.47,4.42,4.67,0.0,0.0,25889627130.0,127737461766.75
6,000725.SZ,20200630,4.6509,3.7147,4.8301,3.7048,3.6948,0.9561000000000002,25.8769,25194125625.0,113202384476.53
7,000725.SZ,20200529,3.6948,3.6848,4.0135,3.635,3.7446,-0.04980000000000029,-1.3299,10047959075.0,38676077478.13
8,000725.SZ,20200430,3.7446,3.6848,3.9537,3.3363,3.6948,0.04980000000000029,1.3478,11795687152.0,44664864488.95
9,000725.SZ,20200331,3.6948,4.9795,5.2882,3.6649,4.8799,-1.1851000000000003,-24.2853,23699091677.0,106988492568.76
10,000725.SZ,20200228,4.8799,4.2326,5.826,4.0135,4.7007,0.1791999999999998,3.8122,25472923005.0,128675593755.33
11,000725.SZ,20200123,4.7007,4.5513,5.109,4.5314,4.5214,0.17930000000000046,3.9656,14293095769.0,69414403775.26
12,000725.SZ,20191231,4.5214,3.9239,4.87,3.8342,3.884,0.6374,16.4109,22331476265.0,98970421909.35
