,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601398.SH,20201231,4.99,5.31,5.53,4.92,5.32,-0.33000000000000007,-6.203,6361551130.0,32480792556.0
1,601398.SH,20201130,5.32,4.92,5.64,4.91,4.92,0.40000000000000036,8.1301,5665273612.0,29225168638.0
2,601398.SH,20201030,4.92,4.94,5.08,4.9,4.92,0.0,0.0,3630846462.0,18114143220.0
3,601398.SH,20200930,4.92,4.96,4.99,4.88,4.96,-0.040000000000000036,-0.8065,3233536230.0,15932685477.0
4,601398.SH,20200831,4.96,4.98,5.11,4.96,4.96,0.0,0.0,4566446166.0,22868768422.0
5,601398.SH,20200731,4.96,4.98,5.85,4.92,4.98,-0.020000000000000462,-0.4016,9101037437.0,47343567400.0
6,601398.SH,20200630,4.98,5.13,5.32,4.96,5.12,-0.13999999999999968,-2.7344,3461423544.0,18030448593.0
7,601398.SH,20200529,4.8652,4.8652,4.9222,4.7892,4.9127,-0.04750000000000032,-0.9669,1933213625.0,9875895442.0
8,601398.SH,20200430,4.9127,4.8937,4.9317,4.7892,4.8937,0.019000000000000128,0.3883,2230421967.0,11420644714.0
9,601398.SH,20200331,4.8937,5.0363,5.1883,4.6847,5.0363,-0.14259999999999984,-2.8314,4979812246.0,26042902465.0
10,601398.SH,20200228,5.0363,5.0363,5.3023,5.0173,5.4354,-0.3990999999999998,-7.3426,5009479278.0,27193646149.0
11,601398.SH,20200123,5.4354,5.6254,5.749,5.4164,5.5874,-0.15200000000000014,-2.7204,2447191064.0,14416809964.0
12,601398.SH,20191231,5.5874,5.5114,5.6539,5.4069,5.5019,0.08549999999999969,1.554,2690071325.0,15660929012.0
