,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601336.SH,20201231,57.97,61.0,64.4,55.82,61.23,-3.259999999999998,-5.3242,305180755.0,18332967430.0
1,601336.SH,20201130,61.23,64.2,64.99,56.5,64.2,-2.970000000000006,-4.6262,449952882.0,26966772907.0
2,601336.SH,20201030,64.2,62.84,70.3,62.66,62.08,2.1200000000000045,3.4149,283847081.0,18970834414.0
3,601336.SH,20200930,62.08,59.02,69.28,56.68,59.85,2.229999999999997,3.726,409158068.0,25301523149.0
4,601336.SH,20200831,59.85,53.16,68.75,53.16,52.86,6.990000000000002,13.2236,579718546.0,35080353312.0
5,601336.SH,20200731,51.559,43.2097,59.9376,42.9951,43.1902,8.3688,19.3766,691139618.0,37980582711.0
6,601336.SH,20200630,43.1902,42.917,45.6969,42.5952,42.6732,0.5169999999999959,1.2115,167488564.0,7543716901.0
7,601336.SH,20200529,42.6732,43.4047,44.6435,41.1613,43.8437,-1.170499999999997,-2.6697,135662984.0,6058266522.0
8,601336.SH,20200430,43.8437,38.6058,44.3509,38.5863,38.8204,5.023299999999999,12.9398,189222704.0,8034184345.0
9,601336.SH,20200331,38.8204,43.2877,46.1456,36.9477,43.0926,-4.272199999999998,-9.914,317346310.0,13466165901.0
10,601336.SH,20200228,43.0926,42.127,47.4819,42.127,46.8088,-3.7162000000000006,-7.9391,343031454.0,15821240741.0
11,601336.SH,20200123,46.8088,48.8181,50.5543,46.5845,47.9403,-1.1315000000000026,-2.3602,213218162.0,10751885967.0
12,601336.SH,20191231,47.9403,43.5608,48.2524,42.7805,43.4242,4.516100000000002,10.4,288957638.0,13597837662.0
