,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601601.SH,20201231,38.4,39.05,40.65,34.66,38.65,-0.25,-0.6468,974915191.0,36525815594.0
1,601601.SH,20201130,38.65,32.0,40.86,31.1,31.91,6.739999999999998,21.1219,1056925324.0,36469448050.0
2,601601.SH,20201030,31.91,31.5,35.05,31.5,31.21,0.6999999999999993,2.2429,783666376.0,26144682091.0
3,601601.SH,20200930,31.21,30.67,33.0,30.02,30.82,0.39000000000000057,1.2654,675613862.0,21085255465.0
4,601601.SH,20200831,30.82,29.75,34.92,29.63,29.51,1.3099999999999987,4.4392,970210928.0,30621325862.0
5,601601.SH,20200731,29.51,27.3,35.0,27.16,27.25,2.2600000000000016,8.2936,1309630983.0,40987925968.0
6,601601.SH,20200630,27.25,28.58,30.45,26.96,28.28,-1.0300000000000011,-3.6421,511786713.0,14527115618.0
7,601601.SH,20200529,27.1547,28.8159,29.5649,26.2521,29.5457,-2.391000000000002,-8.0925,345474016.0,10038716875.0
8,601601.SH,20200430,29.5457,27.0203,29.8433,26.2329,27.0971,2.448599999999999,9.0364,487101820.0,13984900018.0
9,601601.SH,20200331,27.0971,30.6883,32.1862,24.9655,30.6211,-3.5239999999999974,-11.5084,674425822.0,20077349310.0
10,601601.SH,20200228,30.6211,31.082,33.5978,30.4291,34.5292,-3.9081000000000046,-11.3182,706067927.0,23636991176.0
11,601601.SH,20200123,34.5292,36.9681,38.4852,34.4427,36.3344,-1.8051999999999992,-4.9683,284212935.0,10894926093.0
12,601601.SH,20191231,36.3344,33.1369,36.9585,32.7528,32.8872,3.4472000000000023,10.4819,383807610.0,14052285394.0
