,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
0,601012.SH,20201231,92.2,68.95,94.7,67.6,68.7,23.5,34.2067,1418365651.0,116688746134.0
1,601012.SH,20201130,68.7,70.51,76.9,62.0,75.99,-7.289999999999992,-9.5934,1417148288.0,98159428061.0
2,601012.SH,20201030,75.99,80.27,83.27,65.7,75.01,0.9799999999999898,1.3065,981132903.0,73452283708.0
3,601012.SH,20200930,74.8101,63.1313,76.7848,59.5608,63.1113,11.698800000000006,18.5368,1223153785.0,85730539452.0
4,601012.SH,20200831,63.1113,58.0449,65.495,51.1633,56.6486,6.462699999999998,11.4084,1139630925.0,65395427201.0
5,601012.SH,20200731,56.6486,41.1101,57.8155,40.3422,40.6214,16.0272,39.4551,1523021805.0,74807226065.0
6,601012.SH,20200630,40.6214,32.8123,41.0204,30.8575,32.3236,8.297800000000002,25.671,829274248.0,28672917143.0
7,601012.SH,20200529,32.121,30.1388,33.003,29.6333,30.5352,1.5858000000000025,5.1934,714895002.0,22425737095.0
8,601012.SH,20200430,30.5352,24.4401,31.1398,23.5481,24.6185,5.916699999999999,24.0336,1147161280.0,31220805027.0
9,601012.SH,20200331,24.6185,30.6442,31.9326,21.556,30.4262,-5.8077000000000005,-19.0878,1430128524.0,37790535606.0
10,601012.SH,20200228,30.4262,25.9168,35.0843,25.9168,28.7909,1.6353000000000009,5.6799,1326315439.0,42524963303.0
11,601012.SH,20200123,28.7909,24.8563,29.9604,24.8266,24.6086,4.1823000000000015,16.9953,769786814.0,21763333468.0
12,601012.SH,20191231,24.6086,24.1031,25.8474,23.7463,23.6373,0.9712999999999994,4.1092,750359231.0,18701649310.0
