,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.11577057453416129,0.16259566780219736,0.12035397399791403,0.10985631005179264,0.14898925692772158,0.1433323612187951,0.14691579963948542,0.1416363134813179,0.16615845393165563,0.12630111789880938,0.11157556936716229,0.17509906045501022,0.11491441434935612,0.18821578643369485,0.1411938424882786,0.12568288422115748,0.12912198277843978,0.1160952595438558,0.13638435479642053,0.16462987113448824
1,0.037380690271943795,0.0281406489275855,0.029156964767853566,0.03909946492643912,0.024412268676643922,0.026457652321490777,0.026361152120909503,0.03752673344809532,0.025743037021456416,0.042443091077997375,0.00010651531879779519,0.016140149243294655,0.03201407200651296,0.007863569139812343,0.014763328233494022,0.0034071510460635945,0.014841216677119018,0.04081665322445294,0.02018274260466346,0.021092704578120625
2,0.08283517964711584,0.020111145460453228,0.019731990215208883,0.04622333543474766,0.026386084706711888,0.03302685524051485,0.036953389878229714,0.08223641999575526,0.03957346700318731,0.05537558009168464,0.056790216186223264,0.05449726335129457,0.013495964960354323,0.020242679763755156,0.08261517014857556,0.055246434437320247,0.0011356994423761257,0.06322216785259083,0.035089623301227446,0.09136363530089908
3,-0.0205814760682691,-0.06161881667032698,-0.06897943557483022,-0.02555084736587565,-0.05505866449224428,-0.06832591904117657,-0.06230999523419978,-0.03869555715733364,-0.06188131323338775,-0.08013051454996012,-0.06580939081840953,-0.014292449422693698,-0.05085108246297354,-0.05759286171275868,-0.05990149540171985,-0.02324067620031789,-0.08962815722042494,-0.028582693797841174,-0.059441372057211894,-0.06117696324114197
4,0.01389516629197085,0.05410992247699342,0.041976625208467455,0.011366139648539386,0.01673581765232779,0.027086447374495393,0.010893696326474966,0.014240693476226474,0.061451472937474216,0.010435537963985775,0.010923111172324473,0.003948195270841337,0.02468010791184172,-0.008622092375850099,0.004057704855068733,-0.0030265355435805663,0.009843738390569623,0.01890158678137621,0.006610177867080402,-0.002525726679590501
5,0.12019846939904721,0.1855367707382991,0.149796781591522,0.1797905995764164,0.14271063851897248,0.1579580580962059,0.14327416581759933,0.13527597582683093,0.1406196834697473,0.12987038189608135,0.18456457157984807,0.22124997440729732,0.15258732251893448,0.20803751192783237,0.1968084405084669,0.2213392768826168,0.1583067900651054,0.1233542154106293,0.1670292122881767,0.17508045276043083
6,0.09679020802298344,0.11677942863076285,0.12313185344096955,0.14036702100945853,0.0945431790756488,0.12343201791516378,0.11971915368100405,0.09655085058335833,0.08499089662555259,0.13685589671212584,0.12079332022109446,0.1693246864944038,0.11387436108923521,0.17937980945194498,0.1654039500944926,0.13435317210005127,0.15622466949973357,0.1341399789931228,0.12326539988538943,0.1405665493623618
7,-0.016987251063108832,0.04961196459651962,0.04139516020318257,-0.009271303328934777,0.02741498885019622,0.040976976994196335,0.03288515778106782,-0.01526590254274196,0.03440462069402672,0.01811657188337512,-0.002405973401972905,0.020779322257039157,0.021309623103332065,0.04366150987156736,0.037029011993520156,-0.00519992986305029,0.01429483204065396,-0.015118833631542539,0.03760482451309466,0.0324129072651822
8,0.060853119747669826,0.1116369253411098,0.10565165133227006,0.10203642221543285,0.09238611242882033,0.09064304607707685,0.09922570020705423,0.04071531162571507,0.08413345746310408,0.09103702913627165,0.04875888527818928,0.1166552406630994,0.09313019354666596,0.09690683949322132,0.0985365562077043,0.07441451388015263,0.06563826834353281,0.05350478908767298,0.09039185300387764,0.10385834721991394
9,-0.09229067507630973,-0.008034850418441652,0.006462429023959659,-0.07587796033018201,-0.019843247567649547,-0.0204980123234485,-0.025392444938677317,-0.09163041538783989,-0.014103605396743712,-0.05485984852447057,-0.06862946154691885,-0.06012769628597914,-0.046636946696431036,-0.008456488140656138,-0.03648544067431614,-0.08549780582428224,0.008049619953430565,-0.10715662341829013,-0.01578543069771987,-0.01940228145037659
10,-0.02629399060525217,0.0036189184474253455,-0.004601079878292169,-0.021622639241995367,-0.011051368446864052,-0.008189736365773914,-0.010835310420374666,-0.028961296561379024,-0.024403536486439115,-0.025382055587447216,-0.028343444599199907,-0.0064317262709918666,0.003858412971544656,-0.012427646499628797,-0.010464558168848948,-0.041154904528134306,-0.006181187893068096,-0.02055334079042226,-0.013722294959151338,-0.0249804131383079
11,0.1334529994409932,-0.05465497850600343,-0.04130802884668261,0.029334191382121233,0.029323501033684085,0.012835303889254801,0.017490572681601257,0.10495475724692227,-0.004327580873728865,0.043254530277704095,0.10532103800336379,0.051452297737834884,0.007717483531470171,0.013625490059506529,0.025128875558742436,0.0836480898116414,-0.010111173631625614,0.13254359922746128,0.009749806405397798,0.03695999265176697
